typing_speed,study_hours,break_count,sleep_hours,mood_score,device_usage_hours,task_completion,distraction_count,burnout_label,burnout_risk
0.7351090884754383,0.03275705186533212,0.7142857142857142,0.7905308464849354,0.6666666666666665,0.17561419472247497,0.869420015584994,0.06666666666666667,0,Low
0.28229152723865614,0.9199272065514102,0.0,0.4088952654232425,0.0,0.7552320291173794,0.2259824112211956,0.8,2,High
0.03801365279079105,0.7370336669699727,0.0,0.20803443328550936,0.0,0.7952684258416741,0.07336079260826006,0.8,2,High
0.8870298487484941,0.04367606915377614,0.7142857142857142,0.7847919655667146,0.6666666666666665,0.15286624203821653,0.9307580986307471,0.0,0,Low
0.6225404898942577,0.3148316651501365,0.42857142857142855,0.6470588235294117,0.5555555555555556,0.43585077343039125,0.7328286763887342,0.26666666666666666,1,Medium
0.8322848346941507,0.0218380345768881,1.0,0.7474892395982782,1.0,0.020928116469517755,0.958699766225092,0.2,0,Low
0.9915673939231694,0.06278434940855321,1.0,0.860832137733142,0.8888888888888888,0.03730664240218379,0.7494155627296004,0.06666666666666667,0,Low
0.6699237049926382,0.43221110100090987,0.5714285714285714,0.44332855093256807,0.6666666666666665,0.29117379435850776,0.5102972280975175,0.2,1,Medium
0.7103466738053807,0.19563239308462238,1.0,0.8880918220946914,0.7777777777777777,0.0646041856232939,0.9920961816765002,0.13333333333333333,0,Low
0.9773791995716771,0.14558689717925383,1.0,0.8048780487804879,1.0,0.19563239308462238,0.8331292441277969,0.0,0,Low
0.7792798822112166,0.24567788898999088,1.0,0.8794835007173603,1.0,0.13557779799818015,0.8137593231659803,0.0,0,Low
0.19783161558024356,0.8152866242038216,0.2857142857142857,0.031563845050215256,0.2222222222222222,0.8853503184713375,0.014249137259267491,0.8,2,High
0.11056083522955426,0.8516833484986351,0.2857142857142857,0.08608321377331418,0.3333333333333333,0.5477707006369427,0.4544138929088278,0.4666666666666667,2,High
0.21777539820639805,0.8980891719745222,0.2857142857142857,0.2855093256814921,0.2222222222222222,0.5978161965423112,0.05577201380385172,0.8,2,High
0.7047249364208271,0.02547770700636942,0.5714285714285714,0.7259684361549499,0.8888888888888888,0.2265696087352138,0.9663809417789158,0.0,0,Low
0.8814081113639404,0.19199272065514106,0.5714285714285714,0.9497847919655669,1.0,0.09190172884440401,0.95146387621062,0.13333333333333333,0,Low
0.5341989024227011,0.4094631483166514,0.2857142857142857,0.45911047345767575,0.6666666666666665,0.44858962693357596,0.5268841144383836,0.3333333333333333,1,Medium
0.42096104939097845,0.37852593266606005,0.42857142857142855,0.6872309899569583,0.6666666666666665,0.3293903548680619,0.4556384281420462,0.4,1,Medium
0.8689599785838574,0.0991810737033667,1.0,0.8823529411764706,0.7777777777777777,0.12374886260236578,0.9133919625960147,0.0,0,Low
0.7836969615847944,0.009099181073703388,1.0,0.81922525107604,0.8888888888888888,0.03639672429481344,0.8797729043749305,0.06666666666666667,0,Low
0.5526703252576629,0.5241128298453139,0.2857142857142857,0.5351506456241033,0.3333333333333333,0.3612374886260237,0.6650339530223757,0.2,1,Medium
0.5841252844331414,0.3830755232029117,0.42857142857142855,0.5193687230989957,0.4444444444444445,0.4576888080072793,0.5675164199042637,0.4,1,Medium
0.31173872306250827,0.6924476797088261,0.14285714285714285,0.05308464849354377,0.0,0.86533212010919,0.29889791829010354,0.9333333333333333,2,High
0.6794271181903359,0.1137397634212921,0.5714285714285714,0.7962697274031563,0.7777777777777777,0.11555959963603274,0.8799955471446064,0.13333333333333333,0,Low
0.8535671262213892,0.1437670609645132,0.5714285714285714,0.9526542324246772,0.7777777777777777,0.0218380345768881,0.9254146721585219,0.0,0,Low
0.8732432070673269,0.1010009099181074,1.0,0.9225251076040171,0.7777777777777777,0.010009099181073677,0.792051653122565,0.13333333333333333,0,Low
0.7521081515192075,0.178343949044586,0.7142857142857142,0.7704447632711622,0.6666666666666665,0.12647861692447676,0.9923188244461763,0.2,0,Low
0.296613572480257,0.7333939945404914,0.2857142857142857,0.2855093256814921,0.1111111111111111,0.9772520473157414,0.029834131136591335,1.0,2,High
0.7365814482666309,0.22565969062784352,0.8571428571428571,0.8421807747489238,1.0,0.033666969972702465,0.926527886006902,0.0,0,Low
0.8364342122875116,0.10555050045495906,0.8571428571428571,0.8005738880918221,0.8888888888888888,0.26478616924476794,0.9840810419681623,0.13333333333333333,0,Low
0.3549725605675278,0.983621474067334,0.0,0.266857962697274,0.0,0.929936305732484,0.08716464432817542,0.9333333333333333,2,High
0.5186721991701244,0.30755232029117374,0.42857142857142855,0.44476327116212344,0.6666666666666665,0.43221110100090987,0.5412445730824891,0.26666666666666666,1,Medium
0.550796412796145,0.48043676069153773,0.5714285714285714,0.47058823529411764,0.5555555555555556,0.5168334849863512,0.7174663252810864,0.4666666666666667,1,Medium
0.02743943247222594,0.8462238398544132,0.14285714285714285,0.022955523672883782,0.0,0.7725204731574159,0.4319269731715463,0.6666666666666666,2,High
0.6162494980591621,0.2820746132848043,0.42857142857142855,0.6771879483500718,0.6666666666666665,0.3011828935395814,0.4934876989869755,0.3333333333333333,1,Medium
0.16851827064649974,0.9772520473157414,0.14285714285714285,0.22238163558106172,0.3333333333333333,0.7661510464058235,0.4078815540465323,0.9333333333333333,2,High
0.8356311069468612,0.06369426751592355,0.5714285714285714,0.8737446197991392,1.0,0.033666969972702465,0.8872314371590784,0.13333333333333333,0,Low
0.6846473029045642,0.4267515923566879,0.42857142857142855,0.6714490674318508,0.5555555555555556,0.3867151956323931,0.4772347768006235,0.3333333333333333,1,Medium
0.7818230491232765,0.172884440400364,0.7142857142857142,0.757532281205165,1.0,0.1219290263876251,0.8756540131359234,0.13333333333333333,0,Low
0.7831615580243608,0.19836214740673336,0.8571428571428571,0.9612625538020088,0.7777777777777777,0.21292083712465876,0.9004786819548036,0.13333333333333333,0,Low
0.6687190469816624,0.383985441310282,0.42857142857142855,0.6341463414634145,0.6666666666666665,0.4713375796178344,0.670600022264277,0.4666666666666667,1,Medium
0.8479453888368356,0.03821656050955413,0.8571428571428571,0.7632711621233859,0.6666666666666665,0.2693357597816196,0.9367694534120006,0.2,0,Low
0.7143622005086334,0.2565969062784349,1.0,0.9096126255380199,0.7777777777777777,0.05186533212010919,0.9251920293888456,0.0,0,Low
0.2753312809530183,0.9408553230209281,0.0,0.31850789096126264,0.0,0.5805277525022748,0.049538016252922173,0.8666666666666667,2,High
0.9320037478249229,0.02547770700636942,0.8571428571428571,0.9670014347202296,0.6666666666666665,0.17561419472247497,0.7398419236335301,0.2,0,Low
0.9528844866818363,0.1801637852593267,1.0,0.8923959827833572,1.0,0.17561419472247497,0.7291550706890793,0.2,0,Low
0.5495917547851693,0.5104640582347588,0.42857142857142855,0.4949784791965567,0.5555555555555556,0.5277525022747953,0.658132027162418,0.3333333333333333,1,Medium
0.9982599384285905,0.07734303912647861,0.5714285714285714,0.776183644189383,0.6666666666666665,0.12738853503184716,0.9544695536012469,0.0,0,Low
0.4119930397537144,0.45222929936305734,0.5714285714285714,0.5322812051649928,0.4444444444444445,0.2820746132848043,0.7299343203829456,0.4666666666666667,1,Medium
0.42337036541292994,0.4595086442220201,0.5714285714285714,0.6441893830703013,0.6666666666666665,0.5104640582347588,0.5273293999777358,0.3333333333333333,1,Medium
0.46834426448935884,0.2993630573248407,0.42857142857142855,0.6068866571018652,0.4444444444444445,0.4576888080072793,0.601803406434376,0.26666666666666666,1,Medium
0.0985142551197965,0.8316651501364877,0.0,0.24677187948350077,0.0,0.6633303002729753,0.3939663809417789,0.4666666666666667,2,High
0.8312140275732832,0.0027297543221109777,1.0,0.8794835007173603,1.0,0.03275705186533212,0.7545363464321497,0.0,0,Low
0.4402355775665908,0.4285714285714286,0.2857142857142857,0.509325681492109,0.6666666666666665,0.40673339399454045,0.5611711009684961,0.4666666666666667,1,Medium
0.9231695890777672,0.023657870791628732,0.7142857142857142,0.7604017216642753,1.0,0.08735213830755234,0.8871201157742403,0.06666666666666667,0,Low
0.4492035872038549,0.4094631483166514,0.5714285714285714,0.5853658536585366,0.3333333333333333,0.4449499545040946,0.5976845151953691,0.4666666666666667,1,Medium
0.5254985945656537,0.3557779799818016,0.2857142857142857,0.4806312769010044,0.5555555555555556,0.5150136487716105,0.5650673494378271,0.4,1,Medium
0.40516664435818495,0.370336669699727,0.2857142857142857,0.6197991391678622,0.4444444444444445,0.3111919927206551,0.6571301346988756,0.4,1,Medium
0.785169321375987,0.2138307552320291,1.0,0.8665710186513631,0.7777777777777777,0.20746132848043675,0.7316041411555159,0.0,0,Low
0.7017802168384419,0.040946314831665165,0.7142857142857142,0.9670014347202296,0.8888888888888888,0.23930846223839852,0.8425915618390292,0.2,0,Low
0.4028911792263419,0.40400363967242947,0.42857142857142855,0.48206599713055953,0.6666666666666665,0.4977252047315742,0.6714905933429813,0.4666666666666667,1,Medium
0.8286708606612233,0.10191082802547768,0.7142857142857142,0.9842180774748923,0.7777777777777777,0.2538671519563239,0.7414004230212625,0.06666666666666667,0,Low
0.5163967340382812,0.4868061874431301,0.5714285714285714,0.5595408895265424,0.4444444444444445,0.28025477707006363,0.6181676500055662,0.2,1,Medium
0.8242537812876455,0.003639672429481322,1.0,0.7317073170731707,0.7777777777777777,0.010009099181073677,0.7985082934431704,0.13333333333333333,0,Low
0.4819970552804176,0.3821656050955414,0.2857142857142857,0.6025824964131994,0.6666666666666665,0.45040946314831665,0.6370922854280308,0.2,1,Medium
0.7055280417614777,0.039126478616924476,0.7142857142857142,0.9555236728837877,0.6666666666666665,0.02729754322111011,0.7451853501057553,0.0,0,Low
0.9638602596707267,0.12283894449499544,0.5714285714285714,0.7589670014347203,1.0,0.2693357597816196,0.8451519536903038,0.2,0,Low
0.740730825859992,0.1082802547770701,0.8571428571428571,0.9182209469153515,0.6666666666666665,0.14012738853503182,0.7867082266503396,0.2,0,Low
0.752911256859858,0.04458598726114649,0.8571428571428571,0.934002869440459,1.0,0.1419472247497725,0.7788044083268397,0.0,0,Low
0.6779547583991432,0.5304822565969063,0.5714285714285714,0.4978479196556672,0.5555555555555556,0.43403093721565056,0.44539686073694756,0.4,1,Medium
0.22634185517333685,0.9044585987261146,0.0,0.31707317073170727,0.1111111111111111,0.9208371246587806,0.256039185127463,0.5333333333333333,2,High
0.486280283763887,0.3539581437670609,0.42857142857142855,0.6226685796269726,0.5555555555555556,0.4868061874431301,0.47890459757319387,0.3333333333333333,1,Medium
0.30745549457903887,0.9262966333030026,0.0,0.2022955523672884,0.3333333333333333,0.9335759781619654,0.01692085049538017,0.8,2,High
0.9089813947262747,0.08826205641492268,1.0,0.9684361549497846,0.8888888888888888,0.1792538671519563,0.7579873093621285,0.0,0,Low
0.7161022620800428,0.12647861692447676,1.0,0.7431850789096126,1.0,0.23566878980891715,0.8856729377713459,0.06666666666666667,0,Low
0.6039352161691875,0.467697907188353,0.5714285714285714,0.659971305595409,0.5555555555555556,0.46223839854413096,0.6544584214627631,0.2,1,Medium
0.5470485878731094,0.5323020928116469,0.2857142857142857,0.6226685796269726,0.5555555555555556,0.5086442220200181,0.475342313258377,0.3333333333333333,1,Medium
0.7071342524427786,0.12374886260236578,0.5714285714285714,0.7417503586800573,0.6666666666666665,0.13830755232029113,0.7333852833129244,0.06666666666666667,0,Low
0.33342256726007224,0.7679708826205641,0.2857142857142857,0.022955523672883782,0.1111111111111111,0.7770700636942675,0.20494266948680845,0.8,2,High
0.6305715433007629,0.3412192902638762,0.2857142857142857,0.5322812051649928,0.6666666666666665,0.5040946314831665,0.7046643660247134,0.26666666666666666,1,Medium
0.24628563779949134,0.8944494995450408,0.2857142857142857,0.37733142037302725,0.0,0.6333030027297544,0.32650562172993436,1.0,2,High
0.7989559630571542,0.17015468607825296,0.8571428571428571,0.9167862266857962,0.6666666666666665,0.04003639672429482,0.979628186574641,0.06666666666666667,0,Low
0.7850354704858787,0.26114649681528657,0.8571428571428571,0.9885222381635581,0.8888888888888888,0.13466787989080986,0.7449627073360792,0.0,0,Low
0.3647436755454423,0.75705186533212,0.14285714285714285,0.39885222381635577,0.1111111111111111,0.6715195632393085,0.17989535789825228,0.7333333333333333,2,High
0.6799625217507697,0.3403093721565059,0.2857142857142857,0.4691535150645625,0.5555555555555556,0.5059144676979072,0.44728932427919404,0.4,1,Medium
0.6795609690804444,0.1646951774340309,0.8571428571428571,0.7560975609756098,1.0,0.12829845313921745,0.8471557386173885,0.0,0,Low
0.4061036005889439,0.9645131938125567,0.0,0.28837876614060254,0.3333333333333333,0.9317561419472248,0.4117778025158633,0.5333333333333333,2,High
0.9982599384285905,0.23202911737943588,0.7142857142857142,0.8593974175035868,0.6666666666666665,0.031847133757961776,0.9493487698986975,0.13333333333333333,0,Low
0.6726007227948065,0.4576888080072793,0.42857142857142855,0.5466284074605452,0.4444444444444445,0.42311191992720654,0.6721585216520094,0.26666666666666666,1,Medium
0.5370097711149779,0.4103730664240218,0.42857142857142855,0.45193687230989954,0.5555555555555556,0.48862602365787067,0.7085606144940444,0.4,1,Medium
0.5141212689064383,0.47770700636942676,0.5714285714285714,0.6154949784791965,0.3333333333333333,0.33757961783439494,0.6395413558944674,0.4666666666666667,1,Medium
0.09369562307589344,0.6424021838034577,0.14285714285714285,0.4117647058823529,0.2222222222222222,0.5759781619654231,0.4539686073694757,0.6,2,High
0.8696292330343997,0.14012738853503182,0.7142857142857142,0.7288378766140602,0.6666666666666665,0.06005459508644223,0.7736836246242904,0.13333333333333333,0,Low
0.15419622540489888,0.5941765241128297,0.14285714285714285,0.07460545193687229,0.1111111111111111,0.9945404913557779,0.3545586107091172,1.0,2,High
0.5772988890376121,0.5131938125568699,0.42857142857142855,0.6183644189383071,0.5555555555555556,0.4094631483166514,0.7260380719136146,0.3333333333333333,1,Medium
0.2773390443046446,0.9999999999999999,0.2857142857142857,0.3113342898134863,0.0,0.7315741583257506,0.15696315262161864,0.5333333333333333,2,High
0.21041359925043499,0.7452229299363057,0.14285714285714285,0.3529411764705882,0.2222222222222222,0.551410373066424,0.06846265167538684,0.8666666666666667,2,High
0.19194217641547315,0.6205641492265696,0.2857142857142857,0.044476327116212355,0.1111111111111111,0.6833484986351228,0.40888344651007463,0.6666666666666666,2,High
0.8739124615178692,0.19199272065514106,0.8571428571428571,0.975609756097561,1.0,0.003639672429481322,0.8193253924078816,0.06666666666666667,0,Low
0.5036808994779816,0.5259326660600545,0.42857142857142855,0.659971305595409,0.3333333333333333,0.33393994540491356,0.536569074919292,0.26666666666666666,1,Medium
0.9921027974836033,0.26478616924476794,1.0,0.902439024390244,1.0,0.2065514103730664,0.7285984637648892,0.13333333333333333,0,Low
0.13438629366885288,0.6069153776160146,0.2857142857142857,0.23959827833572456,0.3333333333333333,0.7470427661510465,0.1565178670822665,0.6666666666666666,2,High
0.6420827198500869,0.373066424021838,0.2857142857142857,0.5150645624103299,0.6666666666666665,0.3303002729754322,0.6776132695090726,0.26666666666666666,1,Medium
0.9597108820773658,0.2720655141037307,1.0,0.8263988522238164,1.0,0.19745222929936307,0.9683847267060004,0.13333333333333333,0,Low
0.07910587605407574,0.7616014558689718,0.2857142857142857,0.40746054519368724,0.1111111111111111,0.7870791628753412,0.2649448959145052,0.7333333333333333,2,High
0.6819702851023959,0.4422202001819836,0.42857142857142855,0.659971305595409,0.4444444444444445,0.42220200181983614,0.495714126683736,0.3333333333333333,1,Medium
0.6565386159817963,0.5204731574158326,0.2857142857142857,0.6398852223816356,0.4444444444444445,0.3020928116469518,0.7194701102081711,0.26666666666666666,1,Medium
0.7248025699370901,0.13739763421292084,0.5714285714285714,0.9526542324246772,0.6666666666666665,0.100090991810737,0.7407324947122342,0.06666666666666667,0,Low
0.7650916878597241,0.21656050955414013,0.5714285714285714,0.7890961262553802,1.0,0.11555959963603274,0.7460759211844596,0.06666666666666667,0,Low
0.6901351893990094,0.3585077343039127,0.5714285714285714,0.4691535150645625,0.6666666666666665,0.39399454049135574,0.5190916174997218,0.26666666666666666,1,Medium
0.4758399143354304,0.3585077343039127,0.42857142857142855,0.6829268292682926,0.6666666666666665,0.3994540491355778,0.5533786040298341,0.4666666666666667,1,Medium
0.4881541962254048,0.33575978161965425,0.5714285714285714,0.44332855093256807,0.6666666666666665,0.5368516833484986,0.5084047645552712,0.4,1,Medium
0.22888502208539682,0.5696087352138307,0.14285714285714285,0.08608321377331418,0.1111111111111111,0.9608735213830756,0.3187131247912724,0.4666666666666667,2,High
0.10159282559229016,0.9854413102820746,0.2857142857142857,0.23529411764705888,0.1111111111111111,0.7042766151046406,0.40699098296782815,0.6666666666666666,2,High
0.5937625485209476,0.5104640582347588,0.2857142857142857,0.5552367288378766,0.5555555555555556,0.40491355777979976,0.6443281754425025,0.4,1,Medium
0.09396332485611025,0.6060054595086442,0.2857142857142857,0.3428981348637017,0.2222222222222222,0.6478616924476797,0.3894022041634198,0.5333333333333333,2,High
0.7550528711015927,0.04822565969062781,1.0,0.733142037302726,1.0,0.172884440400364,0.7854836914171213,0.0,0,Low
0.149109891580779,0.7652411282984531,0.0,0.2568149210903874,0.3333333333333333,0.878070973612375,0.3974173438717578,1.0,2,High
0.6157140944987284,0.35122838944494994,0.5714285714285714,0.4648493543758967,0.5555555555555556,0.28116469517743403,0.703217188021819,0.2,1,Medium
0.8792664971222058,0.21838034576888082,1.0,0.8278335724533716,1.0,0.035486806187443154,0.9475676277412892,0.13333333333333333,0,Low
0.898541025297818,0.14831665150136486,0.8571428571428571,0.8880918220946914,1.0,0.04913557779799815,0.9746187242569297,0.06666666666666667,0,Low
0.8630705394190871,0.2593266606005459,0.5714285714285714,0.7632711621233859,1.0,0.10373066424021837,0.890348435934543,0.13333333333333333,0,Low
0.7997590683978048,0.2229299363057325,1.0,0.9555236728837877,1.0,0.13830755232029113,0.9155070689079374,0.13333333333333333,0,Low
0.7411323785303172,0.26296633303002726,1.0,0.9971305595408897,0.6666666666666665,0.011828935395814366,0.9698319047088946,0.06666666666666667,0,Low
0.8221121670459108,0.14831665150136486,0.5714285714285714,0.9569583931133427,0.7777777777777777,0.008189262966333044,0.7321607480797063,0.06666666666666667,0,Low
0.9447195823852227,0.18289353958143767,1.0,0.7833572453371591,0.6666666666666665,0.07370336669699729,0.8867861516197262,0.13333333333333333,0,Low
0.6841118993441305,0.473157415832575,0.2857142857142857,0.6743185078909613,0.5555555555555556,0.5313921747042766,0.4843593454302572,0.26666666666666666,1,Medium
0.9661357248025698,0.08826205641492268,1.0,0.8005738880918221,1.0,0.030937215650591432,0.857063341867973,0.2,0,Low
0.20827198500870028,0.7606915377616014,0.2857142857142857,0.14490674318507896,0.0,0.924476797088262,0.18234442836468884,0.4666666666666667,2,High
0.22045241600856644,0.6651501364877161,0.0,0.3974175035868006,0.2222222222222222,0.6997270245677888,0.1817878214404987,0.9333333333333333,2,High
0.29139338776602863,0.6878980891719745,0.2857142857142857,0.27259684361549497,0.1111111111111111,0.5505004549590538,0.18501614160080154,0.6666666666666666,2,High
0.8989425779681434,0.11010009099181073,0.7142857142857142,0.8436154949784791,0.6666666666666665,0.18926296633303002,0.9976622509184014,0.2,0,Low
0.31227412662294196,0.6715195632393085,0.0,0.07173601147776182,0.2222222222222222,0.9999999999999999,0.11855727485249914,0.6666666666666666,2,High
0.7907910587605407,0.12374886260236578,0.8571428571428571,0.8249641319942611,0.8888888888888888,0.12010919017288446,0.7762440164755651,0.2,0,Low
0.6573417213224467,0.4258416742493175,0.5714285714285714,0.5538020086083214,0.6666666666666665,0.4404003639672429,0.5951241233440945,0.26666666666666666,1,Medium
0.9488689599785837,0.08735213830755234,0.7142857142857142,0.9010043041606886,0.7777777777777777,0.16287534121929026,0.7858176555716354,0.2,0,Low
0.18163565787712485,0.6360327570518653,0.14285714285714285,0.13629842180774748,0.3333333333333333,0.7406733393994541,0.2655015028386953,0.8666666666666667,2,High
0.6875920224869495,0.32484076433121023,0.5714285714285714,0.6384505021520803,0.3333333333333333,0.5304822565969063,0.7213625737504175,0.4666666666666667,1,Medium
0.1742738589211618,0.8871701546860783,0.14285714285714285,0.05882352941176472,0.3333333333333333,0.6724294813466788,0.22564844706668152,0.9333333333333333,2,High
0.6297684379601124,0.473157415832575,0.5714285714285714,0.4863701578192253,0.5555555555555556,0.4877161055505004,0.6174997216965379,0.4,1,Medium
0.7186454289921027,0.23293903548680617,0.8571428571428571,0.7345767575322812,0.7777777777777777,0.15377616014558693,0.8181008571746633,0.06666666666666667,0,Low
0.6701914067728549,0.3121019108280254,0.5714285714285714,0.6040172166427547,0.4444444444444445,0.5150136487716105,0.4571969275297784,0.3333333333333333,1,Medium
0.9977245348681568,0.11282984531392176,0.7142857142857142,0.7876614060258249,1.0,0.0928116469517743,0.9808527218078593,0.0,0,Low
0.2828269307990898,0.6032757051865333,0.0,0.32855093256814916,0.1111111111111111,0.6933575978161964,0.3721473895135256,0.4666666666666667,2,High
0.613974032927319,0.5313921747042766,0.2857142857142857,0.654232424677188,0.5555555555555556,0.3403093721565059,0.6454413892908828,0.4,1,Medium
0.4188194351492437,0.6414922656960874,0.2857142857142857,0.4088952654232425,0.1111111111111111,0.8962693357597816,0.19247467438494936,0.7333333333333333,2,High
0.4542899210279747,0.3985441310282074,0.42857142857142855,0.4906743185078909,0.3333333333333333,0.5013648771610555,0.5005009462317711,0.3333333333333333,1,Medium
0.6419488689599785,0.43312101910828027,0.2857142857142857,0.5738880918220947,0.6666666666666665,0.4240218380345768,0.6825114104419459,0.26666666666666666,1,Medium
0.3168250568866283,0.6123748862602366,0.0,0.31420373027259685,0.2222222222222222,0.9927206551410374,0.17299343203829454,0.9333333333333333,2,High
0.5264355507964127,0.30755232029117374,0.2857142857142857,0.48923959827833574,0.5555555555555556,0.3557779799818016,0.6550150283869531,0.3333333333333333,1,Medium
0.9424441172533796,0.13557779799818015,0.7142857142857142,0.7589670014347203,1.0,0.09099181073703366,0.9402204163419794,0.06666666666666667,0,Low
0.4718243876321777,0.359417652411283,0.5714285714285714,0.6800573888091822,0.5555555555555556,0.5259326660600545,0.6956473338528333,0.26666666666666666,1,Medium
0.854102529781823,0.14285714285714285,0.5714285714285714,0.7804878048780488,1.0,0.19745222929936307,0.7406211733273962,0.06666666666666667,0,Low
0.8039084459911657,0.09463148316651498,0.8571428571428571,0.7833572453371591,1.0,0.18107370336669698,0.9898697539797396,0.13333333333333333,0,Low
0.8826127693749163,0.2420382165605095,0.5714285714285714,0.7187948350071736,0.7777777777777777,0.03821656050955413,0.7539797395079595,0.13333333333333333,0,Low
0.5948333556418149,0.4877161055505004,0.2857142857142857,0.5466284074605452,0.4444444444444445,0.3412192902638762,0.6476678169876433,0.26666666666666666,1,Medium
0.9773791995716771,0.2265696087352138,1.0,0.8335724533715925,0.6666666666666665,0.19927206551410376,0.9829678281197818,0.2,0,Low
0.39900950341319774,0.6242038216560509,0.2857142857142857,0.3385939741750359,0.2222222222222222,0.9381255686988171,0.21596348658577313,0.4666666666666667,2,High
0.508633382411993,0.3466787989080983,0.2857142857142857,0.5208034433285509,0.3333333333333333,0.38034576888080074,0.6036958699766226,0.3333333333333333,1,Medium
0.9407040556819702,0.18926296633303002,1.0,0.8005738880918221,0.6666666666666665,0.022747952684258443,0.832906601358121,0.0,0,Low
0.7677687056618926,0.0718835304822566,0.7142857142857142,0.8249641319942611,0.7777777777777777,0.2556869881710646,0.8759879772904375,0.13333333333333333,0,Low
0.8587873109356176,0.13102820746132848,0.5714285714285714,0.9813486370157818,0.7777777777777777,0.03821656050955413,0.971835689635979,0.06666666666666667,0,Low
0.04269843394458572,0.9199272065514102,0.0,0.1506456241032999,0.0,0.56778889899909,0.4311477234776801,0.5333333333333333,2,High
0.49498059162093433,0.3175614194722475,0.5714285714285714,0.539454806312769,0.3333333333333333,0.4249317561419472,0.6137147946120451,0.26666666666666666,1,Medium
0.603801365279079,0.40855323020928114,0.2857142857142857,0.5251076040172167,0.6666666666666665,0.5404913557779799,0.5917844817989537,0.4666666666666667,1,Medium
0.5665908178289385,0.3303002729754322,0.5714285714285714,0.6657101865136299,0.5555555555555556,0.3694267515923566,0.6693754870310589,0.4,1,Medium
0.7450140543434612,0.2265696087352138,1.0,0.8149210903873745,1.0,0.15923566878980888,1.0,0.0,0,Low
0.6815687324320706,0.41947224749772516,0.42857142857142855,0.5437589670014347,0.3333333333333333,0.43221110100090987,0.6848491595235446,0.26666666666666666,1,Medium
0.05862668986748762,0.5932666060054594,0.14285714285714285,0.2195121951219512,0.0,0.6105550500454959,0.0576644773460982,0.6666666666666666,2,High
0.8681568732432069,0.22020018198362146,1.0,0.8292682926829269,0.6666666666666665,0.03821656050955413,0.8349103862852054,0.13333333333333333,0,Low
0.9401686521215363,0.14467697907188354,0.8571428571428571,0.860832137733142,0.6666666666666665,0.008189262966333044,0.9098296782811979,0.06666666666666667,0,Low
0.9514121268906438,0.11010009099181073,0.5714285714285714,0.794835007173601,0.6666666666666665,0.23566878980891715,0.8861182233106981,0.2,0,Low
0.1857850354704859,0.9353958143767059,0.0,0.23529411764705888,0.1111111111111111,0.6387625113739763,0.3968607369475677,0.4666666666666667,2,High
0.4475973765225538,0.37670609645131936,0.42857142857142855,0.6872309899569583,0.4444444444444445,0.4713375796178344,0.7105643994211288,0.2,1,Medium
0.1121670459108553,0.5559599636032756,0.2857142857142857,0.28120516499282644,0.1111111111111111,0.8171064604185624,0.24435043971947012,0.8,2,High
